datetime,open,high,low,close,volume
2023-11-11T02:00:00Z,37086.0,37152.9,36927.0,37135.4,4426.503
2023-11-11T03:00:00Z,37135.4,37149.6,37055.5,37064.4,1371.257
2023-11-11T04:00:00Z,37064.4,37114.0,36946.5,37091.4,2320.026
2023-11-11T05:00:00Z,37091.4,37162.7,37066.4,37107.6,1252.086
2023-11-11T06:00:00Z,37107.6,37162.2,37029.4,37120.0,1692.417
2023-11-11T07:00:00Z,37120.0,37136.4,36972.4,37040.1,2213.097
2023-11-11T08:00:00Z,37040.1,37078.9,36954.3,37001.1,2655.021
2023-11-11T09:00:00Z,37001.1,37095.0,36961.9,37063.9,2035.087
2023-11-11T10:00:00Z,37063.9,37063.9,36985.9,37039.8,1087.023
2023-11-11T11:00:00Z,37039.8,37047.7,36931.9,37020.0,1769.759
2023-11-11T12:00:00Z,37020.0,37141.0,36978.7,37130.0,2178.217
2023-11-11T13:00:00Z,37130.0,37227.6,37088.0,37178.8,2569.753
2023-11-11T14:00:00Z,37178.8,37300.0,37151.2,37261.8,3064.115
2023-11-11T15:00:00Z,37261.8,37269.0,37014.9,37069.6,4215.858
2023-11-11T16:00:00Z,37069.6,37200.0,37069.6,37157.9,1675.517
2023-11-11T17:00:00Z,37157.9,37184.6,37052.1,37135.5,1906.97
2023-11-11T18:00:00Z,37135.5,37174.3,37100.1,37147.5,952.558
2023-11-11T19:00:00Z,37147.5,37218.1,37111.8,37182.8,997.842
2023-11-11T20:00:00Z,37182.8,37185.3,37001.0,37031.7,1824.133
2023-11-11T21:00:00Z,37031.7,37114.5,36937.5,37012.1,1997.78
2023-11-11T22:00:00Z,37012.1,37031.5,36613.6,36925.0,8476.597
2023-11-11T23:00:00Z,36925.0,37193.8,36802.3,37163.0,4583.173
2023-11-12T00:00:00Z,37163.0,37215.1,36748.8,36940.8,5359.547
2023-11-12T01:00:00Z,36940.8,37036.7,36863.1,36986.2,2012.645
2023-11-12T02:00:00Z,36986.2,36989.5,36880.0,36926.1,1116.814
2023-11-12T03:00:00Z,36926.1,37014.0,36891.4,37013.9,1179.88
2023-11-12T04:00:00Z,37013.9,37042.9,36933.1,37031.2,1033.005
2023-11-12T05:00:00Z,37031.2,37144.0,36976.0,37135.8,1687.397
2023-11-12T06:00:00Z,37135.8,37197.6,37101.7,37173.4,1625.61
2023-11-12T07:00:00Z,37173.4,37202.8,37137.3,37159.5,1450.932
2023-11-12T08:00:00Z,37159.5,37178.8,37090.0,37131.8,1487.036
2023-11-12T09:00:00Z,37131.8,37146.0,37057.2,37092.7,1227.249
2023-11-12T10:00:00Z,37092.7,37168.9,37053.7,37128.3,1405.073
2023-11-12T11:00:00Z,37128.3,37143.8,37074.1,37088.1,891.388
2023-11-12T12:00:00Z,37088.1,37126.7,36985.0,37035.6,2340.649
2023-11-12T13:00:00Z,37035.6,37162.0,36950.0,37103.4,2890.825
2023-11-12T14:00:00Z,37103.4,37231.8,37101.7,37174.0,2397.882
2023-11-12T15:00:00Z,37174.0,37260.3,37100.0,37177.6,3118.371
2023-11-12T16:00:00Z,37177.6,37214.1,37124.3,37140.9,1181.619
2023-11-12T17:00:00Z,37140.9,37148.2,37094.8,37110.6,790.88
2023-11-12T18:00:00Z,37110.6,37258.5,37083.8,37188.7,2167.965
2023-11-12T19:00:00Z,37188.7,37203.0,37115.3,37134.3,1061.616
2023-11-12T20:00:00Z,37134.3,37191.9,37111.1,37167.9,699.973
2023-11-12T21:00:00Z,37167.9,37231.7,37167.9,37192.8,942.441
2023-11-12T22:00:00Z,37192.8,37239.3,37167.4,37184.9,925.547
2023-11-12T23:00:00Z,37184.9,37249.1,36962.6,37089.5,4642.315
2023-11-13T00:00:00Z,37089.5,37179.7,36980.0,37130.1,3715.507
2023-11-13T01:00:00Z,37130.1,37473.0,37124.0,37222.1,7475.13
2023-11-13T02:00:00Z,37222.1,37293.2,37137.2,37179.9,1974.898
2023-11-13T03:00:00Z,37179.9,37196.4,36880.0,36947.3,5109.907
2023-11-13T04:00:00Z,36947.3,37003.0,36844.9,36959.4,3696.528
2023-11-13T05:00:00Z,36959.4,36962.9,36852.8,36953.0,1992.611
2023-11-13T06:00:00Z,36953.0,36999.0,36776.3,36995.0,3230.47
2023-11-13T07:00:00Z,36995.0,37090.0,36972.6,36991.3,2913.91
2023-11-13T08:00:00Z,36991.3,37077.1,36949.3,37063.9,1818.203
2023-11-13T09:00:00Z,37063.9,37077.0,36990.5,37021.7,1070.625
2023-11-13T10:00:00Z,37021.7,37035.3,36942.0,37008.8,1282.981
2023-11-13T11:00:00Z,37008.8,37008.8,36705.4,36849.6,5128.519
2023-11-13T12:00:00Z,36849.6,36988.8,36666.0,36962.0,6581.529
2023-11-13T13:00:00Z,36962.0,36980.0,36801.2,36865.0,4461.527
2023-11-13T14:00:00Z,36865.0,36953.0,36535.3,36830.0,9900.855
2023-11-13T15:00:00Z,36830.0,36938.9,36694.0,36879.1,6927.367
2023-11-13T16:00:00Z,36879.1,37074.8,36856.7,36890.0,5220.919
2023-11-13T17:00:00Z,36890.0,36897.0,36642.3,36695.0,6038.189
2023-11-13T18:00:00Z,36695.0,36820.6,36622.5,36774.6,3021.284
2023-11-13T19:00:00Z,36774.6,36880.7,36764.8,36878.1,1476.765
2023-11-13T20:00:00Z,36878.1,36912.0,36767.6,36812.3,3737.101
2023-11-13T21:00:00Z,36812.3,36814.0,36327.9,36508.4,18327.05
2023-11-13T22:00:00Z,36508.4,36628.0,36457.0,36487.3,3384.057
2023-11-13T23:00:00Z,36487.3,36621.0,36476.2,36485.2,2440.15
2023-11-14T00:00:00Z,36485.2,36487.3,36209.7,36266.4,8150.06
2023-11-14T01:00:00Z,36266.4,36458.7,36241.2,36358.8,2703.322
2023-11-14T02:00:00Z,36358.8,36506.2,36354.4,36459.9,1855.375
2023-11-14T03:00:00Z,36459.9,36515.0,36455.1,36477.0,1220.555
2023-11-14T04:00:00Z,36477.0,36559.9,36402.6,36531.4,1947.585
2023-11-14T05:00:00Z,36531.4,36657.3,36531.2,36656.4,2032.204
2023-11-14T06:00:00Z,36656.4,36730.0,36608.2,36677.5,2633.976
2023-11-14T07:00:00Z,36677.5,36747.0,36660.0,36711.1,1412.29
2023-11-14T08:00:00Z,36711.1,36786.2,36670.0,36769.9,2573.706
2023-11-14T09:00:00Z,36769.9,36776.7,36486.0,36509.1,4727.047
2023-11-14T10:00:00Z,36509.1,36565.7,36420.0,36520.2,5236.584
2023-11-14T11:00:00Z,36520.2,36535.3,36255.3,36287.6,8099.369
2023-11-14T12:00:00Z,36287.6,36427.9,36211.5,36376.2,6489.772
2023-11-14T13:00:00Z,36376.2,36690.0,36374.9,36526.1,12588.678
2023-11-14T14:00:00Z,36526.1,36719.6,36485.0,36616.0,6235.924
2023-11-14T15:00:00Z,36616.0,36645.0,35700.0,36173.6,25400.687
2023-11-14T16:00:00Z,36173.6,36467.6,36137.1,36300.0,9489.837
2023-11-14T17:00:00Z,36300.0,36355.0,36091.2,36117.8,7257.639
2023-11-14T18:00:00Z,36117.8,36148.3,34542.9,35253.5,41988.279
2023-11-14T19:00:00Z,35253.5,35509.3,35088.8,35311.0,13094.705
2023-11-14T20:00:00Z,35311.0,35499.9,35226.0,35302.8,6331.203
2023-11-14T21:00:00Z,35302.8,35647.5,35233.5,35593.3,6782.503
2023-11-14T22:00:00Z,35593.3,35646.1,35449.9,35620.8,4069.978
2023-11-14T23:00:00Z,35620.8,35689.0,35531.2,35560.5,3115.002
2023-11-15T00:00:00Z,35560.5,35642.0,35500.8,35513.0,2487.301
2023-11-15T01:00:00Z,35513.0,35678.8,35420.0,35444.1,3146.186
2023-11-15T02:00:00Z,35444.1,35537.6,35384.9,35500.0,2790.482
2023-11-15T03:00:00Z,35500.0,35537.3,35393.9,35403.9,1757.625
2023-11-15T04:00:00Z,35403.9,35599.9,35395.4,35599.8,2118.266
2023-11-15T05:00:00Z,35599.8,35637.1,35550.6,35620.0,1476.766
2023-11-15T06:00:00Z,35620.0,35643.5,35537.9,35600.0,1473.842
2023-11-15T07:00:00Z,35600.0,35682.6,35572.9,35599.9,2261.66
2023-11-15T08:00:00Z,35599.9,35864.2,35599.9,35813.9,5595.402
2023-11-15T09:00:00Z,35813.9,35983.1,35766.2,35806.0,7157.345
2023-11-15T10:00:00Z,35806.0,35905.1,35767.0,35890.7,2786.798
2023-11-15T11:00:00Z,35890.7,36310.9,35890.7,36261.9,13096.827
2023-11-15T12:00:00Z,36261.9,36437.8,36155.0,36211.6,8531.874
2023-11-15T13:00:00Z,36211.6,36246.9,36030.0,36125.2,7724.248
2023-11-15T14:00:00Z,36125.2,36229.9,36027.1,36128.7,4575.73
2023-11-15T15:00:00Z,36128.7,36460.0,36121.0,36428.4,6268.809
2023-11-15T16:00:00Z,36428.4,36586.1,36287.8,36386.0,7980.939
2023-11-15T17:00:00Z,36386.0,36519.6,36258.2,36505.7,4851.052
2023-11-15T18:00:00Z,36505.7,37583.5,36461.8,37427.3,54659.539
2023-11-15T19:00:00Z,37427.3,37835.9,37208.0,37532.9,21403.117
2023-11-15T20:00:00Z,37532.9,37899.8,37323.6,37555.0,15227.191
2023-11-15T21:00:00Z,37555.0,37761.8,37433.3,37651.8,6993.014
2023-11-15T22:00:00Z,37651.8,37958.3,37520.2,37740.3,7051.449
2023-11-15T23:00:00Z,37740.3,38016.9,37631.9,37893.9,7985.146
2023-11-16T00:00:00Z,37893.9,37968.1,37710.4,37799.6,6376.518
2023-11-16T01:00:00Z,37799.6,37807.9,37420.6,37460.3,6631.284
2023-11-16T02:00:00Z,37460.3,37555.0,37366.0,37533.1,3505.66
2023-11-16T03:00:00Z,37533.1,37570.3,37410.4,37487.3,1964.626
2023-11-16T04:00:00Z,37487.3,37543.3,37339.1,37464.6,3316.902
2023-11-16T05:00:00Z,37464.6,37495.0,37350.0,37483.5,2207.947
2023-11-16T06:00:00Z,37483.5,37600.0,37436.4,37599.3,2398.582
2023-11-16T07:00:00Z,37599.3,37644.0,37452.1,37463.4,3181.824
2023-11-16T08:00:00Z,37463.4,37518.1,37222.0,37321.3,6350.29
2023-11-16T09:00:00Z,37321.3,37484.5,37210.0,37382.7,5598.071
2023-11-16T10:00:00Z,37382.7,37415.0,37315.5,37317.9,1775.854
2023-11-16T11:00:00Z,37317.9,37583.1,37151.6,37275.1,9751.757
2023-11-16T12:00:00Z,37275.1,37347.7,37074.0,37158.4,7287.223
2023-11-16T13:00:00Z,37158.4,37190.0,36695.9,36802.9,14517.266
2023-11-16T14:00:00Z,36802.9,36893.0,36441.5,36726.5,16832.079
2023-11-16T15:00:00Z,36726.5,36932.4,36241.0,36421.0,18728.002
2023-11-16T16:00:00Z,36421.0,36662.0,36386.8,36586.4,7397.531
2023-11-16T17:00:00Z,36586.4,36652.0,36321.6,36328.7,5384.047
2023-11-16T18:00:00Z,36328.7,36424.2,36096.7,36263.1,11726.482
2023-11-16T19:00:00Z,36263.1,36293.0,35500.0,35942.5,26440.093
2023-11-16T20:00:00Z,35942.5,36105.0,35673.0,35967.7,11972.548
2023-11-16T21:00:00Z,35967.7,36068.4,35835.4,35976.8,4749.007
2023-11-16T22:00:00Z,35976.8,36288.0,35955.0,36234.6,5270.957
2023-11-16T23:00:00Z,36234.6,36250.0,36016.1,36178.5,5039.408
2023-11-17T00:00:00Z,36178.5,36390.0,36105.2,36379.8,4676.126
2023-11-17T01:00:00Z,36379.8,36597.8,36320.0,36575.1,4111.968
2023-11-17T02:00:00Z,36575.1,36710.0,36416.3,36478.9,5335.808
2023-11-17T03:00:00Z,36478.9,36528.0,36335.0,36509.4,3318.551
2023-11-17T04:00:00Z,36509.4,36563.5,36399.8,36468.4,3199.914
2023-11-17T05:00:00Z,36468.4,36473.6,36125.7,36387.0,7221.611
2023-11-17T06:00:00Z,36387.0,36475.9,36300.8,36378.7,2677.681
2023-11-17T07:00:00Z,36378.7,36388.7,36230.9,36263.1,3428.942
2023-11-17T08:00:00Z,36263.1,36467.1,36173.5,36425.0,4604.054
2023-11-17T09:00:00Z,36425.0,36474.8,36270.2,36340.0,3452.782
2023-11-17T10:00:00Z,36340.0,36400.0,36137.8,36380.1,5568.481
2023-11-17T11:00:00Z,36380.1,36493.9,36337.3,36396.9,4388.478
2023-11-17T12:00:00Z,36396.9,36559.0,36272.0,36546.4,4541.795
2023-11-17T13:00:00Z,36546.4,36640.0,36284.4,36359.8,7880.467
2023-11-17T14:00:00Z,36359.8,36455.7,35870.4,36032.1,13411.837
2023-11-17T15:00:00Z,36032.1,36192.4,35950.6,36062.0,8781.776
2023-11-17T16:00:00Z,36062.0,36237.0,35918.2,35996.5,6870.618
2023-11-17T17:00:00Z,35996.5,36939.1,35968.3,36530.4,26110.26
2023-11-17T18:00:00Z,36530.4,36578.9,36372.8,36499.7,3958.344
2023-11-17T19:00:00Z,36499.7,36605.4,36249.0,36348.4,4703.091
2023-11-17T20:00:00Z,36348.4,36543.6,36329.7,36500.3,3378.787
2023-11-17T21:00:00Z,36500.3,36535.5,36361.1,36418.4,2555.402
2023-11-17T22:00:00Z,36418.4,36570.0,36406.9,36567.5,1825.855
2023-11-17T23:00:00Z,36567.5,36760.0,36513.8,36638.2,3267.521
2023-11-18T00:00:00Z,36638.2,36640.0,36413.0,36424.0,1928.501
2023-11-18T01:00:00Z,36424.0,36487.4,36400.1,36434.9,1198.559
2023-11-18T02:00:00Z,36434.9,36481.5,36422.1,36434.2,666.647
2023-11-18T03:00:00Z,36434.2,36456.9,36380.7,36398.0,1332.496
2023-11-18T04:00:00Z,36398.0,36449.5,36390.0,36390.0,922.76
2023-11-18T05:00:00Z,36390.0,36400.4,36319.1,36353.1,1856.775
2023-11-18T06:00:00Z,36353.1,36385.0,36274.0,36275.3,1526.296
2023-11-18T07:00:00Z,36275.3,36454.5,36203.3,36435.0,3915.22
2023-11-18T08:00:00Z,36435.0,36499.1,36398.2,36463.7,2344.772
2023-11-18T09:00:00Z,36463.7,36474.3,36404.7,36416.1,1152.024
2023-11-18T10:00:00Z,36416.1,36504.9,36412.1,36488.0,1439.178
2023-11-18T11:00:00Z,36488.0,36564.3,36411.0,36424.0,2084.8
2023-11-18T12:00:00Z,36424.0,36504.9,36411.3,36461.5,967.191
2023-11-18T13:00:00Z,36461.5,36499.6,36374.8,36450.7,1740.426
2023-11-18T14:00:00Z,36450.7,36585.0,36439.0,36524.1,2447.286
2023-11-18T15:00:00Z,36524.1,36699.0,36519.0,36675.6,3578.883
2023-11-18T16:00:00Z,36675.6,36898.2,36651.2,36690.9,5828.183
2023-11-18T17:00:00Z,36690.9,36715.8,36610.2,36639.6,2516.632
2023-11-18T18:00:00Z,36639.6,36768.0,36627.2,36726.6,1801.414
2023-11-18T19:00:00Z,36726.6,36796.2,36673.8,36700.8,1391.707
2023-11-18T20:00:00Z,36700.8,36730.5,36560.0,36616.1,2623.379
2023-11-18T21:00:00Z,36616.1,36640.0,36552.0,36564.0,895.999
2023-11-18T22:00:00Z,36564.0,36586.8,36465.0,36531.2,1691.407
2023-11-18T23:00:00Z,36531.2,36597.7,36511.9,36597.4,1434.542
2023-11-19T00:00:00Z,36597.4,36600.6,36482.1,36490.1,1724.982
2023-11-19T01:00:00Z,36490.1,36517.5,36413.1,36507.3,1999.25
2023-11-19T02:00:00Z,36507.3,36518.3,36424.4,36476.0,995.947
2023-11-19T03:00:00Z,36476.0,36551.4,36442.8,36541.0,886.03
2023-11-19T04:00:00Z,36541.0,36559.9,36507.8,36558.9,849.143
2023-11-19T05:00:00Z,36558.9,36576.2,36530.0,36540.0,734.63
2023-11-19T06:00:00Z,36540.0,36698.2,36520.9,36622.1,2965.913
2023-11-19T07:00:00Z,36622.1,36696.0,36596.4,36641.9,1490.641
2023-11-19T08:00:00Z,36641.9,36734.7,36630.0,36644.4,1550.417
2023-11-19T09:00:00Z,36644.4,36687.9,36608.0,36654.0,921.802
2023-11-19T10:00:00Z,36654.0,36659.1,36555.5,36555.6,1627.338
2023-11-19T11:00:00Z,36555.6,36561.3,36378.8,36466.1,5492.219
2023-11-19T12:00:00Z,36466.1,36508.9,36407.0,36502.7,1816.09
2023-11-19T13:00:00Z,36502.7,36529.7,36464.3,36500.0,1142.688
2023-11-19T14:00:00Z,36500.0,36500.0,36387.9,36477.0,2202.584
2023-11-19T15:00:00Z,36477.0,36588.0,36418.0,36582.1,2034.053
2023-11-19T16:00:00Z,36582.1,36647.6,36524.3,36570.3,1966.573
2023-11-19T17:00:00Z,36570.3,36625.1,36552.8,36620.4,817.799
2023-11-19T18:00:00Z,36620.4,36936.7,36602.9,36854.9,6104.834
2023-11-19T19:00:00Z,36854.9,37010.1,36783.8,36964.8,4599.409
2023-11-19T20:00:00Z,36964.8,37055.0,36814.5,36927.2,4650.202
2023-11-19T21:00:00Z,36927.2,37128.0,36858.1,37000.0,4199.98
2023-11-19T22:00:00Z,37000.0,37046.5,36935.2,36997.4,1913.358
2023-11-19T23:00:00Z,36997.4,37534.7,36997.4,37386.9,15831.088
2023-11-20T00:00:00Z,37386.9,37406.7,37151.2,37327.6,6109.185
2023-11-20T01:00:00Z,37327.6,37389.5,37245.6,37317.2,2658.314
2023-11-20T02:00:00Z,37317.2,37347.2,37220.5,37327.9,1987.37
2023-11-20T03:00:00Z,37327.9,37347.5,37062.4,37144.4,3751.009
2023-11-20T04:00:00Z,37144.4,37236.2,37106.0,37227.5,1667.592
2023-11-20T05:00:00Z,37227.5,37235.8,37065.0,37152.3,2358.451
2023-11-20T06:00:00Z,37152.3,37223.0,37080.0,37206.0,1848.295
2023-11-20T07:00:00Z,37206.0,37285.5,37109.2,37269.9,2175.528
2023-11-20T08:00:00Z,37269.9,37279.5,37089.2,37153.7,3426.653
2023-11-20T09:00:00Z,37153.7,37240.0,37094.5,37225.7,2719.789
2023-11-20T10:00:00Z,37225.7,37422.5,37178.0,37313.2,5278.713
2023-11-20T11:00:00Z,37313.2,37450.0,37103.2,37177.2,5989.543
2023-11-20T12:00:00Z,37177.2,37183.7,37100.6,37170.8,2401.063
2023-11-20T13:00:00Z,37170.8,37268.0,37075.0,37119.3,5125.616
2023-11-20T14:00:00Z,37119.3,37570.0,36620.1,37443.1,20834.694
2023-11-20T15:00:00Z,37443.1,37506.2,37228.4,37481.0,9834.374
2023-11-20T16:00:00Z,37481.0,37670.2,37252.0,37259.4,12010.986
2023-11-20T17:00:00Z,37259.4,37791.1,36782.0,37608.0,26960.019
2023-11-20T18:00:00Z,37608.0,37727.3,37320.0,37550.0,11279.549
2023-11-20T19:00:00Z,37550.0,37846.7,37468.6,37590.3,6868.324
2023-11-20T20:00:00Z,37590.3,37622.4,37421.5,37568.6,3357.498
2023-11-20T21:00:00Z,37568.6,37591.8,37274.8,37436.3,5239.214
2023-11-20T22:00:00Z,37436.3,37605.8,37365.7,37451.1,5034.521
2023-11-20T23:00:00Z,37451.1,37639.7,37448.0,37469.3,3758.781
2023-11-21T00:00:00Z,37469.3,37538.9,37326.0,37415.9,3699.538
2023-11-21T01:00:00Z,37415.9,37650.0,37371.0,37624.9,2906.075
2023-11-21T02:00:00Z,37624.9,37693.2,37442.0,37476.3,4503.227
2023-11-21T03:00:00Z,37476.3,37574.0,37464.4,37482.5,2494.505
2023-11-21T04:00:00Z,37482.5,37502.0,37411.8,37413.1,1569.279
2023-11-21T05:00:00Z,37413.1,37422.4,37340.0,37374.6,2026.268
2023-11-21T06:00:00Z,37374.6,37442.9,37342.0,37396.0,1619.685
2023-11-21T07:00:00Z,37396.0,37396.6,37236.8,37298.0,3740.224
2023-11-21T08:00:00Z,37298.0,37441.5,37284.0,37423.1,2025.803
2023-11-21T09:00:00Z,37423.1,37431.7,37329.5,37329.5,1229.888
2023-11-21T10:00:00Z,37329.5,37435.0,37326.5,37376.0,1731.712
2023-11-21T11:00:00Z,37376.0,37385.2,37155.0,37191.6,4476.954
2023-11-21T12:00:00Z,37191.6,37249.2,37113.1,37204.1,4044.081
2023-11-21T13:00:00Z,37204.1,37220.0,37010.1,37031.6,5253.397
2023-11-21T14:00:00Z,37031.6,37039.5,36424.0,36653.9,22769.256
2023-11-21T15:00:00Z,36653.9,37233.7,36231.2,36994.2,49133.152
2023-11-21T16:00:00Z,36994.2,37294.0,36756.6,37199.9,17134.852
2023-11-21T17:00:00Z,37199.9,37549.7,36554.7,36913.6,26540.671
2023-11-21T18:00:00Z,36913.6,36995.0,36715.7,36894.1,8526.027
2023-11-21T19:00:00Z,36894.1,37129.4,36770.0,37000.3,6656.68
2023-11-21T20:00:00Z,37000.3,37199.4,36852.0,36943.6,7744.695
2023-11-21T21:00:00Z,36943.6,37038.7,36733.0,36846.7,5369.923
2023-11-21T22:00:00Z,36846.7,36903.3,36271.0,36393.1,9589.571
